id,name,city,state,country,website
dartmouth_college_182670002,Dartmouth College,Lebanon,NH,US,
franklin_pierce_university,Franklin Pierce University,RINDGE,NH,US,
university_of_new_hampshire_franklin_pierce_school_of_law,University of New Hampshire-Franklin Pierce School of Law,CONCORD,NH,US,
keene_state_college,Keene State College,Keene,NH,US,
university_of_new_hampshire_at_manchester,University of New Hampshire at Manchester,MANCHESTER,NH,US,
atlantic_cape_community_college,Atlantic Cape Community College,MAYS LANDING,NJ,US,
berkeley_college_woodland_park,Berkeley College-Woodland Park,Woodland Park,NJ,US,
beth_medrash_govoha,Beth Medrash Govoha,LAKEWOOD,NJ,US,
bloomfield_college_of_montclair_state_university,Bloomfield College of Montclair State University,BLOOMFIELD,NJ,US,
rowan_college_at_burlington_county,Rowan College at Burlington County,Mount Laurel,NJ,US,
centenary_university,Centenary University,Hackettstown,NJ,US,
county_college_of_morris,County College of Morris,RANDOLPH,NJ,US,
drew_university,Drew University,MADISON,NJ,US,
rowan_university_184782001,Rowan University,Glassboro,NJ,US,
rowan_university_184782008,Rowan University,Sewell,NJ,US,
rowan_college_of_south_jersey_gloucester_campus,Rowan College of South Jersey-Gloucester Campus,SEWELL,NJ,US,
empire_beauty_school_cherry_hill,Empire Beauty School-Cherry Hill,CHERRY HILL,NJ,US,
new_jersey_city_university,New Jersey City University,JERSEY CITY,NJ,US,
middlesex_college,Middlesex College,EDISON,NJ,US,
middlesex_college_185536002,Middlesex College,New Brunswick,NJ,US,
monmouth_university,Monmouth University,WEST LONG BRANCH,NJ,US,
ocean_county_college,Ocean County College,Toms River,NJ,US,
parisian_beauty_school,Parisian Beauty School,HACKENSACK,NJ,US,
passaic_county_community_college,Passaic County Community College,PATERSON,NJ,US,
saint_peter_s_university,Saint Peter's University,JERSEY CITY,NJ,US,
raritan_valley_community_college,Raritan Valley Community College,Somerville,NJ,US,
stockton_university_186876007,Stockton University,Atlantic City,NJ,US,
the_college_of_new_jersey,The College of New Jersey,Ewing,NJ,US,
ucnj_union_college_of_union_county_new_jersey,"UCNJ Union College of Union County, New Jersey",CRANFORD,NJ,US,
ucnj_union_college_of_union_county_new_jersey_187198002,"UCNJ Union College of Union County, New Jersey",Elizabeth,NJ,US,
navajo_technical_university,Navajo Technical University,CROWNPOINT,NM,US,
eastern_new_mexico_university_roswell_campus,Eastern New Mexico University-Roswell Campus,ROSWELL,NM,US,
institute_of_american_indian_and_alaska_native_culture_and_arts_development,Institute of American Indian and Alaska Native Culture and Arts Development,SANTA FE,NM,US,
new_mexico_highlands_university,New Mexico Highlands University,LAS VEGAS,NM,US,
new_mexico_junior_college,New Mexico Junior College,HOBBS,NM,US,
university_of_new_mexico_gallup_campus,University of New Mexico-Gallup Campus,Gallup,NM,US,
university_of_new_mexico_main_campus_187985002,University of New Mexico-Main Campus,Rio Rancho,NM,US,
southeast_new_mexico_college,Southeast New Mexico College,CARLSBAD,NM,US,
northern_new_mexico_college,Northern New Mexico College,ESPANOLA,NM,US,
san_juan_college,San Juan College,FARMINGTON,NM,US,
san_juan_college_188100003,San Juan College,Aztec,NM,US,
university_of_new_mexico_taos_campus,University of New Mexico-Taos Campus,Ranchos De Taos,NM,US,
western_new_mexico_university,Western New Mexico University,SILVER CITY,NM,US,
adelphi_university,Adelphi University,GARDEN CITY,NY,US,
albany_law_school,Albany Law School,ALBANY,NY,US,
alfred_university,Alfred University,ALFRED,NY,US,
arnot_ogden_medical_center,Arnot Ogden Medical Center,ELMIRA,NY,US,
berkeley_college_new_york,Berkeley College-New York,NEW YORK,NY,US,
suny_broome_community_college,SUNY Broome Community College,Binghamton,NY,US,
canisius_university,Canisius University,BUFFALO,NY,US,
the_cooper_union_for_the_advancement_of_science_and_art,The Cooper Union for the Advancement of Science and Art,NEW YORK,NY,US,
cornell_university_190415002,Cornell University,New York,NY,US,
cuny_bronx_community_college,CUNY Bronx Community College,BRONX,NY,US,
cuny_medgar_evers_college,CUNY Medgar Evers College,BROOKLYN,NY,US,
d_youville_university,D'Youville University,BUFFALO,NY,US,
dominican_university_new_york,Dominican University New York,Orangeburg,NY,US,
dutchess_community_college,Dutchess Community College,POUGHKEEPSIE,NY,US,
finger_lakes_community_college,Finger Lakes Community College,CANANDAIGUA,NY,US,
five_towns_college,Five Towns College,DIX HILLS,NY,US,
fordham_university_191241002,Fordham University,NEW YORK,NY,US,
genesee_community_college,Genesee Community College,BATAVIA,NY,US,
herkimer_county_community_college,Herkimer County Community College,HERKIMER,NY,US,
hobart_william_smith_colleges,Hobart William Smith Colleges,GENEVA,NY,US,
hofstra_university,Hofstra University,HEMPSTEAD,NY,US,
hunter_business_school,Hunter Business School,Medford,NY,US,
iona_university,Iona University,NEW ROCHELLE,NY,US,
jamestown_community_college_191986002,Jamestown Community College,Olean,NY,US,
jefferson_community_college,Jefferson Community College,WATERTOWN,NY,US,
the_juilliard_school,The Juilliard School,NEW YORK,NY,US,
le_moyne_college,Le Moyne College,Syracuse,NY,US,
long_island_university_192448002,Long Island University,BROOKLYN,NY,US,
long_island_university_192448003,Long Island University,BRENTWOOD,NY,US,
manhattan_university,Manhattan University,Bronx,NY,US,
mercy_university,Mercy University,Dobbs Ferry,NY,US,
mercy_university_193016005,Mercy University,New York,NY,US,
molloy_university,Molloy University,ROCKVILLE CENTRE,NY,US,
monroe_university,Monroe University,NEW ROCHELLE,NY,US,
monroe_community_college,Monroe Community College,ROCHESTER,NY,US,
mount_saint_mary_college,Mount Saint Mary College,NEWBURGH,NY,US,
nazareth_university,Nazareth University,ROCHESTER,NY,US,
northeast_college_of_health_sciences,Northeast College of Health Sciences,Seneca Falls,NY,US,
new_york_university_193900018,New York University,Washington,DC,US,
new_york_university_193900019,New York University,Brooklyn,NY,US,
niagara_county_community_college,Niagara County Community College,SANBORN,NY,US,
niagara_university,Niagara University,NIAGARA UNIVERSITY,NY,US,
north_country_community_college,North Country Community College,SARANAC LAKE,NY,US,
new_york_institute_of_technology,New York Institute of Technology,Old Westbury,NY,US,
new_york_institute_of_technology_194091006,New York Institute of Technology,State University,AR,US,
onondaga_community_college,Onondaga Community College,Syracuse,NY,US,
pace_university,Pace University,NEW YORK,NY,US,
pace_university_194310002,Pace University,White Plains,NY,US,
pace_university_194310003,Pace University,Pleasantville,NY,US,
pratt_institute_main,Pratt Institute-Main,Brooklyn,NY,US,
pratt_institute_main_194578002,Pratt Institute-Main,New York,NY,US,
rensselaer_polytechnic_institute,Rensselaer Polytechnic Institute,TROY,NY,US,
rochester_institute_of_technology,Rochester Institute of Technology,ROCHESTER,NY,US,
russell_sage_college_195128002,Russell Sage College,Albany,NY,US,
st_thomas_aquinas_college,St. Thomas Aquinas College,SPARKILL,NY,US,
st_john_fisher_university,St. John Fisher University,ROCHESTER,NY,US,
suny_college_of_technology_at_alfred,SUNY College of Technology at Alfred,ALFRED,NY,US,
suny_college_of_technology_at_canton,SUNY College of Technology at Canton,CANTON,NY,US,
suny_college_of_environmental_science_and_forestry,SUNY College of Environmental Science and Forestry,SYRACUSE,NY,US,
suny_polytechnic_institute,SUNY Polytechnic Institute,UTICA,NY,US,
suny_oneonta_196185001,SUNY Oneonta,ONEONTA,NY,US,
state_university_of_new_york_at_plattsburgh_196246001,State University of New York at Plattsburgh,PLATTSBURGH,NY,US,
teachers_college_at_columbia_university,Teachers College at Columbia University,NEW YORK,NY,US,
tompkins_cortland_community_college,Tompkins Cortland Community College,DRYDEN,NY,US,
touro_university_196592031,Touro University,Middletown,NY,US,
united_states_merchant_marine_academy,United States Merchant Marine Academy,KINGS POINT,NY,US,
utica_university,Utica University,UTICA,NY,US,
school_of_visual_arts,School of Visual Arts,NEW YORK,NY,US,
wagner_college,Wagner College,Staten Island,NY,US,
suny_westchester_community_college_197294004,SUNY Westchester Community College,Mount Vernon,NY,US,
south_piedmont_community_college,South Piedmont Community College,Monroe,NC,US,
belmont_abbey_college,Belmont Abbey College,BELMONT,NC,US,
bennett_college,Bennett College,GREENSBORO,NC,US,
blue_ridge_community_college_198039001,Blue Ridge Community College,Flat Rock,NC,US,
brunswick_community_college,Brunswick Community College,Bolivia,NC,US,
campbell_university,Campbell University,BUIES CREEK,NC,US,
cape_fear_community_college,Cape Fear Community College,Wilmington,NC,US,
carteret_community_college,Carteret Community College,MOREHEAD CITY,NC,US,
catawba_college,Catawba College,SALISBURY,NC,US,
catawba_valley_community_college,Catawba Valley Community College,HICKORY,NC,US,
central_piedmont_community_college,Central Piedmont Community College,CHARLOTTE,NC,US,
coastal_carolina_community_college,Coastal Carolina Community College,JACKSONVILLE,NC,US,
davidson_davie_community_college,Davidson-Davie Community College,Lexington,NC,US,
davidson_college,Davidson College,Davidson,NC,US,
durham_technical_community_college,Durham Technical Community College,Hillsborough,NC,US,
forsyth_technical_community_college_198552002,Forsyth Technical Community College,Kernersville,NC,US,
forsyth_technical_community_college_198552007,Forsyth Technical Community College,Walnut Cove,NC,US,
gardner_webb_university,Gardner-Webb University,BOILING SPRINGS,NC,US,
gaston_college,Gaston College,Lincolnton,NC,US,
greensboro_college,Greensboro College,GREENSBORO,NC,US,
guilford_college,Guilford College,GREENSBORO,NC,US,
guilford_technical_community_college_198622004,Guilford Technical Community College,High Point,NC,US,
guilford_technical_community_college_198622005,Guilford Technical Community College,Greensboro,NC,US,
haywood_community_college,Haywood Community College,CLYDE,NC,US,
johnson_c_smith_university,Johnson C Smith University,CHARLOTTE,NC,US,
lenoir_rhyne_university,Lenoir-Rhyne University,HICKORY,NC,US,
livingstone_college,Livingstone College,Salisbury,NC,US,
louisburg_college,Louisburg College,Louisburg,NC,US,
mars_hill_university,Mars Hill University,MARS HILL,NC,US,
meredith_college,Meredith College,RALEIGH,NC,US,
methodist_university,Methodist University,FAYETTEVILLE,NC,US,
mitchell_community_college,Mitchell Community College,Mooresville,NC,US,
montreat_college,Montreat College,MONTREAT,NC,US,
university_of_north_carolina_asheville,University of North Carolina Asheville,Asheville,NC,US,
university_of_north_carolina_at_charlotte,University of North Carolina at Charlotte,CHARLOTTE,NC,US,
north_carolina_wesleyan_university,North Carolina Wesleyan University,ROCKY MOUNT,NC,US,
pfeiffer_university,Pfeiffer University,MISENHEIMER,NC,US,
pitt_community_college,Pitt Community College,WINTERVILLE,NC,US,
roanoke_chowan_community_college,Roanoke-Chowan Community College,Ahoskie,NC,US,
saint_augustine_s_university,Saint Augustine's University,Raleigh,NC,US,
salem_college,Salem College,Winston-Salem,NC,US,
shaw_university,Shaw University,RALEIGH,NC,US,
southeastern_community_college,Southeastern Community College,WHITEVILLE,NC,US,
southwestern_community_college,Southwestern Community College,SYLVA,NC,US,
southeastern_baptist_theological_seminary,Southeastern Baptist Theological Seminary,Wake Forest,NC,US,
surry_community_college,Surry Community College,DOBSON,NC,US,
alamance_community_college_199786002,Alamance Community College,Burlington,NC,US,
warren_wilson_college,Warren Wilson College,Asheville,NC,US,
wilkes_community_college,Wilkes Community College,WILKESBORO,NC,US,
wilkes_community_college_199926002,Wilkes Community College,West Jefferson,NC,US,
wilkes_community_college_199926003,Wilkes Community College,Sparta,NC,US,
wingate_university,Wingate University,Wingate,NC,US,
bismarck_state_college,Bismarck State College,Bismarck,ND,US,
university_of_mary,University of Mary,BISMARCK,ND,US,
mayville_state_university,Mayville State University,MAYVILLE,ND,US,
north_dakota_state_college_of_science,North Dakota State College of Science,WAHPETON,ND,US,
north_dakota_state_university_main_campus,North Dakota State University-Main Campus,FARGO,ND,US,
united_tribes_technical_college,United Tribes Technical College,BISMARCK,ND,US,
apollo_career_center,Apollo Career Center,LIMA,OH,US,
baldwin_wallace_university,Baldwin Wallace University,BEREA,OH,US,
capital_university,Capital University,COLUMBUS,OH,US,
cedarville_university,Cedarville University,CEDARVILLE,OH,US,
central_ohio_technical_college,Central Ohio Technical College,NEWARK,OH,US,
central_state_university,Central State University,WILBERFORCE,OH,US,
the_christ_college_of_nursing_and_health_sciences,The Christ College of Nursing and Health Sciences,Cincinnati,OH,US,
cincinnati_state_technical_and_community_college,Cincinnati State Technical and Community College,Cincinnati,OH,US,
university_of_cincinnati_clermont_college,University of Cincinnati-Clermont College,BATAVIA,OH,US,
cleveland_institute_of_art,Cleveland Institute of Art,CLEVELAND,OH,US,
defiance_college,Defiance College,DEFIANCE,OH,US,
denison_university,Denison University,GRANVILLE,OH,US,
the_university_of_findlay,The University of Findlay,FINDLAY,OH,US,
heidelberg_university,Heidelberg University,TIFFIN,OH,US,
hocking_college_203155003,Hocking College,Albany,OH,US,
john_carroll_university,John Carroll University,University Heights,OH,US,
kent_state_university_at_stark,Kent State University at Stark,NORTH CANTON,OH,US,
kent_state_university_at_tuscarawas,Kent State University at Tuscarawas,NEW PHILADELPHIA,OH,US,
kent_state_university_at_kent_203517002,Kent State University at Kent,Independence,OH,US,
kent_state_university_at_geauga,Kent State University at Geauga,Twinsburg,OH,US,
james_a_rhodes_state_college,James A. Rhodes State College,LIMA,OH,US,
lorain_county_community_college,Lorain County Community College,ELYRIA,OH,US,
malone_university,Malone University,CANTON,OH,US,
marietta_college,Marietta College,MARIETTA,OH,US,
marion_technical_college,Marion Technical College,Marion,OH,US,
methodist_theological_school_in_ohio,Methodist Theological School in Ohio,DELAWARE,OH,US,
miami_university_hamilton,Miami University-Hamilton,Hamilton,OH,US,
mount_st_joseph_university,Mount St. Joseph University,CINCINNATI,OH,US,
north_central_state_college,North Central State College,MANSFIELD,OH,US,
northwest_state_community_college,Northwest State Community College,ARCHBOLD,OH,US,
university_of_northwestern_ohio,University of Northwestern Ohio,Lima,OH,US,
oberlin_college,Oberlin College,OBERLIN,OH,US,
ohio_dominican_university,Ohio Dominican University,COLUMBUS,OH,US,
ohio_state_university_lima_campus,Ohio State University-Lima Campus,LIMA,OH,US,
ohio_state_university_mansfield_campus,Ohio State University-Mansfield Campus,MANSFIELD,OH,US,
ohio_state_university_marion_campus,Ohio State University-Marion Campus,MARION,OH,US,
ohio_state_university_newark_campus,Ohio State University-Newark Campus,NEWARK,OH,US,
trinity_health_system_school_of_nursing,Trinity Health System School of Nursing,STEUBENVILLE,OH,US,
ohio_wesleyan_university,Ohio Wesleyan University,DELAWARE,OH,US,
shawnee_state_university,Shawnee State University,PORTSMOUTH,OH,US,
sinclair_community_college,Sinclair Community College,DAYTON,OH,US,
terra_state_community_college,Terra State Community College,Fremont,OH,US,
tiffin_university,Tiffin University,TIFFIN,OH,US,
tiffin_university_206048009,Tiffin University,Fremont,OH,US,
upper_valley_career_center,Upper Valley Career Center,PIQUA,OH,US,
ursuline_college,Ursuline College,Pepper Pike,OH,US,
walsh_university,Walsh University,North Canton,OH,US,
wilmington_college,Wilmington College,WILMINGTON,OH,US,
the_college_of_wooster,The College of Wooster,Wooster,OH,US,
xavier_university,Xavier University,CINCINNATI,OH,US,
oklahoma_wesleyan_university,Oklahoma Wesleyan University,BARTLESVILLE,OK,US,
southern_nazarene_university,Southern Nazarene University,BETHANY,OK,US,
cameron_university,Cameron University,LAWTON,OK,US,
carl_albert_state_college,Carl Albert State College,POTEAU,OK,US,
connors_state_college,Connors State College,WARNER,OK,US,
east_central_university,East Central University,ADA,OK,US,
langston_university,Langston University,Langston,OK,US,
northeastern_state_university,Northeastern State University,TAHLEQUAH,OK,US,
northern_oklahoma_college,Northern Oklahoma College,Stillwater,OK,US,
university_of_oklahoma_health_sciences_center_207342001,University of Oklahoma-Health Sciences Center,Oklahoma City,OK,US,
oklahoma_panhandle_state_university,Oklahoma Panhandle State University,Goodwell,OK,US,
oklahoma_state_university_oklahoma_city,Oklahoma State University-Oklahoma City,Oklahoma city,OK,US,
oklahoma_baptist_university,Oklahoma Baptist University,SHAWNEE,OK,US,
oklahoma_state_university_institute_of_technology,Oklahoma State University Institute of Technology,OKMULGEE,OK,US,
oral_roberts_university,Oral Roberts University,TULSA,OK,US,
rogers_state_university,Rogers State University,Claremore,OK,US,
rose_state_college,Rose State College,MIDWEST CITY,OK,US,
university_of_science_and_arts_of_oklahoma,University of Science and Arts of Oklahoma,Chickasha,OK,US,
southwestern_christian_university,Southwestern Christian University,BETHANY,OK,US,
southwestern_oklahoma_state_university,Southwestern Oklahoma State University,WEATHERFORD,OK,US,
tulsa_community_college,Tulsa Community College,TULSA,OK,US,
university_of_tulsa,University of Tulsa,TULSA,OK,US,
western_oklahoma_state_college,Western Oklahoma State College,Altus,OK,US,
blue_mountain_community_college,Blue Mountain Community College,PENDLETON,OR,US,
central_oregon_community_college,Central Oregon Community College,BEND,OR,US,
chemeketa_community_college,Chemeketa Community College,Salem,OR,US,
clackamas_community_college,Clackamas Community College,OREGON CITY,OR,US,
george_fox_university,George Fox University,NEWBERG,OR,US,
linfield_university,Linfield University,MCMINNVILLE,OR,US,
national_university_of_natural_medicine,National University of Natural Medicine,PORTLAND,OR,US,
bushnell_university,Bushnell University,EUGENE,OR,US,
oregon_institute_of_technology,Oregon Institute of Technology,Klamath Falls,OR,US,
phagans_central_oregon_beauty_college,Phagans Central Oregon Beauty College,BEND,OR,US,
rogue_community_college,Rogue Community College,Medford,OR,US,
southwestern_oregon_community_college,Southwestern Oregon Community College,COOS BAY,OR,US,
corban_university,Corban University,SALEM,OR,US,
bryn_athyn_college_of_the_new_church,Bryn Athyn College of the New Church,Bryn Athyn,PA,US,
albright_college,Albright College,Reading,PA,US,
community_college_of_allegheny_county,Community College of Allegheny County,Pittsburgh,PA,US,
desales_university,DeSales University,Center Valley,PA,US,
butler_county_community_college,Butler County Community College,BUTLER,PA,US,
cedar_crest_college,Cedar Crest College,ALLENTOWN,PA,US,
chatham_university,Chatham University,PITTSBURGH,PA,US,
cheyney_university_of_pennsylvania,Cheyney University of Pennsylvania,CHEYNEY,PA,US,
delaware_county_community_college,Delaware County Community College,MEDIA,PA,US,
eastern_university,Eastern University,SAINT DAVIDS,PA,US,
elizabethtown_college,Elizabethtown College,ELIZABETHTOWN,PA,US,
empire_beauty_school_lebanon,Empire Beauty School-Lebanon,LEBANON,PA,US,
gannon_university,Gannon University,ERIE,PA,US,
harcum_college,Harcum College,Bryn Mawr,PA,US,
commonwealth_technical_institute,Commonwealth Technical Institute,JOHNSTOWN,PA,US,
immaculata_university,Immaculata University,IMMACULATA,PA,US,
indiana_university_of_pennsylvania_main_campus,Indiana University of Pennsylvania-Main Campus,INDIANA,PA,US,
king_s_college,King's College,WILKES-BARRE,PA,US,
kutztown_university_of_pennsylvania,Kutztown University of Pennsylvania,KUTZTOWN,PA,US,
la_salle_university,La Salle University,PHILADELPHIA,PA,US,
lackawanna_college,Lackawanna College,SCRANTON,PA,US,
lancaster_bible_college,Lancaster Bible College,LANCASTER,PA,US,
lincoln_university_213598001,Lincoln University,LINCOLN UNIVERSITY,PA,US,
manor_college,Manor College,JENKINTOWN,PA,US,
mercyhurst_university,Mercyhurst University,Erie,PA,US,
messiah_university,Messiah University,Mechanicsburg,PA,US,
montgomery_county_community_college,Montgomery County Community College,BLUE BELL,PA,US,
neumann_university,Neumann University,ASTON,PA,US,
pennsylvania_state_university_penn_state_new_kensington,Pennsylvania State University-Penn State New Kensington,New Kensington,PA,US,
pennsylvania_state_university_penn_state_shenango,Pennsylvania State University-Penn State Shenango,SHARON,PA,US,
pennsylvania_state_university_penn_state_scranton,Pennsylvania State University-Penn State Scranton,DUNMORE,PA,US,
pennsylvania_state_university_penn_state_harrisburg,Pennsylvania State University-Penn State Harrisburg,MIDDLETOWN,PA,US,
pennsylvania_state_university_penn_state_brandywine,Pennsylvania State University-Penn State Brandywine,MEDIA,PA,US,
pennsylvania_state_university_penn_state_greater_allegheny,Pennsylvania State University-Penn State Greater Allegheny,MCKEESPORT,PA,US,
pennsylvania_state_university_penn_state_mont_alto,Pennsylvania State University-Penn State Mont Alto,MONT ALTO,PA,US,
pennsylvania_state_university_penn_state_schuylkill,Pennsylvania State University-Penn State Schuylkill,SCHUYLKILL HAVEN,PA,US,
pennsylvania_state_university_penn_state_york,Pennsylvania State University-Penn State York,YORK,PA,US,
cairn_university_langhorne,Cairn University-Langhorne,Langhorne,PA,US,
community_college_of_philadelphia,Community College of Philadelphia,PHILADELPHIA,PA,US,
university_of_pittsburgh_bradford,University of Pittsburgh-Bradford,BRADFORD,PA,US,
university_of_pittsburgh_greensburg,University of Pittsburgh-Greensburg,GREENSBURG,PA,US,
university_of_pittsburgh_johnstown,University of Pittsburgh-Johnstown,JOHNSTOWN,PA,US,
joseph_f_mccloskey_school_of_nursing,Joseph F McCloskey School of Nursing,POTTSVILLE,PA,US,
reading_area_community_college,Reading Area Community College,READING,PA,US,
saint_francis_university,Saint Francis University,Loretto,PA,US,
saint_joseph_s_university_philadelphia,Saint Joseph's University - Philadelphia,Philadelphia,PA,US,
upmc_shadyside_school_of_nursing,UPMC Shadyside School of Nursing,PITTSBURGH,PA,US,
slippery_rock_university_of_pennsylvania,Slippery Rock University of Pennsylvania,SLIPPERY ROCK,PA,US,
thomas_jefferson_university,Thomas Jefferson University,PHILADELPHIA,PA,US,
washington_and_jefferson_college,Washington & Jefferson College,WASHINGTON,PA,US,
widener_university_216852001,Widener University,CHESTER,PA,US,
wilkes_university,Wilkes University,Wilkes-Barre,PA,US,
yti_career_institute_york,YTI Career Institute-York,YORK,PA,US,
new_england_institute_of_technology,New England Institute of Technology,East Greenwich,RI,US,
community_college_of_rhode_island,Community College of Rhode Island,WARWICK,RI,US,
community_college_of_rhode_island_217475003,Community College of Rhode Island,Providence,RI,US,
university_of_rhode_island_217484001,University of Rhode Island,KINGSTON,RI,US,
salve_regina_university,Salve Regina University,NEWPORT,RI,US,
anderson_university,Anderson University,ANDERSON,SC,US,
charleston_southern_university,Charleston Southern University,NORTH CHARLESTON,SC,US,
citadel_military_college_of_south_carolina,Citadel Military College of South Carolina,CHARLESTON,SC,US,
claflin_university,Claflin University,Orangeburg,SC,US,
clinton_college,Clinton College,ROCK HILL,SC,US,
columbia_international_university,Columbia International University,COLUMBIA,SC,US,
converse_university,Converse University,SPARTANBURG,SC,US,
francis_marion_university,Francis Marion University,FLORENCE,SC,US,
greenville_technical_college,Greenville Technical College,Greenville,SC,US,
morris_college,Morris College,SUMTER,SC,US,
newberry_college,Newberry College,NEWBERRY,SC,US,
north_greenville_university,North Greenville University,TIGERVILLE,SC,US,
university_of_south_carolina_beaufort,University of South Carolina Beaufort,Bluffton,SC,US,
coastal_carolina_university,Coastal Carolina University,CONWAY,SC,US,
south_carolina_state_university,South Carolina State University,Orangeburg,SC,US,
university_of_south_carolina_upstate,University of South Carolina-Upstate,Spartanburg,SC,US,
spartanburg_methodist_college,Spartanburg Methodist College,SPARTANBURG,SC,US,
central_carolina_technical_college,Central Carolina Technical College,Sumter,SC,US,
mount_marty_university,Mount Marty University,YANKTON,SD,US,
northern_state_university,Northern State University,ABERDEEN,SD,US,
sinte_gleska_university,Sinte Gleska University,Mission,SD,US,
university_of_sioux_falls,University of Sioux Falls,SIOUX FALLS,SD,US,
sisseton_wahpeton_college,Sisseton Wahpeton College,AGENCY VILLAGE,SD,US,
university_of_south_dakota_219471002,University of South Dakota,Sioux Falls,SD,US,
baptist_health_sciences_university,Baptist Health Sciences University,MEMPHIS,TN,US,
belmont_university,Belmont University,NASHVILLE,TN,US,
bethel_university_219718001,Bethel University,McKenzie,TN,US,
carson_newman_university,Carson-Newman University,JEFFERSON CITY,TN,US,
christian_brothers_university,Christian Brothers University,MEMPHIS,TN,US,
cleveland_state_community_college,Cleveland State Community College,CLEVELAND,TN,US,
columbia_state_community_college_219888001,Columbia State Community College,COLUMBIA,TN,US,
lipscomb_university,Lipscomb University,NASHVILLE,TN,US,
freed_hardeman_university,Freed-Hardeman University,HENDERSON,TN,US,
king_university,King University,Bristol,TN,US,
lane_college,Lane College,JACKSON,TN,US,
lee_university,Lee University,CLEVELAND,TN,US,
the_university_of_tennessee_southern,The University of Tennessee Southern,PULASKI,TN,US,
maryville_college,Maryville College,MARYVILLE,TN,US,
meharry_medical_college,Meharry Medical College,NASHVILLE,TN,US,
nashville_state_community_college,Nashville State Community College,NASHVILLE,TN,US,
roane_state_community_college,Roane State Community College,HARRIMAN,TN,US,
roane_state_community_college_221397002,Roane State Community College,Oak Ridge,TN,US,
roane_state_community_college_221397003,Roane State Community College,Lenoir City,TN,US,
roane_state_community_college_221397007,Roane State Community College,Crossville,TN,US,
roane_state_community_college_221397009,Roane State Community College,Wartburg,TN,US,
southwest_tennessee_community_college,Southwest Tennessee Community College,Memphis,TN,US,
the_university_of_the_south,The University of the South,Sewanee,TN,US,
tennessee_college_of_applied_technology_upper_cumberland,Tennessee College of Applied Technology-Upper Cumberland,CROSSVILLE,TN,US,
tennessee_college_of_applied_technology_knoxville,Tennessee College of Applied Technology-Knoxville,Knoxville,TN,US,
pellissippi_state_community_college,Pellissippi State Community College,KNOXVILLE,TN,US,
pellissippi_state_community_college_221643003,Pellissippi State Community College,Friendsville,TN,US,
southern_adventist_university,Southern Adventist University,COLLEGEDALE,TN,US,
the_university_of_tennessee_martin,The University of Tennessee-Martin,MARTIN,TN,US,
tennessee_state_university,Tennessee State University,NASHVILLE,TN,US,
tusculum_university,Tusculum University,Greeneville,TN,US,
union_university,Union University,JACKSON,TN,US,
volunteer_state_community_college,Volunteer State Community College,GALLATIN,TN,US,
volunteer_state_community_college_222053003,Volunteer State Community College,Livingston,TN,US,
volunteer_state_community_college_222053004,Volunteer State Community College,Cookeville,TN,US,
abilene_christian_university,Abilene Christian University,ABILENE,TX,US,
amarillo_college,Amarillo College,AMARILLO,TX,US,
angelo_state_university,Angelo State University,San Angelo,TX,US,
austin_college,Austin College,SHERMAN,TX,US,
austin_community_college_district_222992037,Austin Community College District,Leander,TX,US,
baylor_college_of_medicine_223223002,Baylor College of Medicine,Temple,TX,US,
blinn_college_district,Blinn College District,BRENHAM,TX,US,
concordia_university_texas,Concordia University Texas,AUSTIN,TX,US,
dallas_baptist_university,Dallas Baptist University,DALLAS,TX,US,
dallas_theological_seminary,Dallas Theological Seminary,DALLAS,TX,US,
university_of_dallas,University of Dallas,IRVING,TX,US,
del_mar_college,Del Mar College,Corpus Christi,TX,US,
east_texas_baptist_university,East Texas Baptist University,Marshall,TX,US,
texas_a_and_m_university_texarkana_224545003,Texas A&M University-Texarkana,Bryan,TX,US,
east_texas_a_and_m_university_224554004,East Texas A&M University,Corsicana,TX,US,
east_texas_a_and_m_university_224554007,East Texas A&M University,Dallas,TX,US,
east_texas_a_and_m_university_224554009,East Texas A&M University,Bryan,TX,US,
dallas_college_224615002,Dallas College,Farmers Branch,TX,US,
dallas_college_224615003,Dallas College,Lancaster,TX,US,
dallas_college_224615004,Dallas College,Mesquite,TX,US,
dallas_college_224615006,Dallas College,Irving,TX,US,
dallas_college_224615009,Dallas College,Coppell,TX,US,
el_paso_community_college,El Paso Community College,El Paso,TX,US,
hill_college,Hill College,HILLSBORO,TX,US,
houston_christian_university,Houston Christian University,Houston,TX,US,
university_of_houston_downtown,University of Houston-Downtown,HOUSTON,TX,US,
university_of_houston_downtown_225432004,University of Houston-Downtown,Cypress,TX,US,
university_of_houston_victoria,University of Houston-Victoria,Victoria,TX,US,
university_of_houston_225511002,University of Houston,Sugar Land,TX,US,
howard_payne_university,Howard Payne University,Brownwood,TX,US,
jarvis_christian_university,Jarvis Christian University,HAWKINS,TX,US,
kilgore_college,Kilgore College,Kilgore,TX,US,
lamar_state_college_orange,Lamar State College-Orange,ORANGE,TX,US,
lamar_state_college_port_arthur,Lamar State College-Port Arthur,PORT ARTHUR,TX,US,
laredo_college,Laredo College,Laredo,TX,US,
texas_a_and_m_international_university,Texas A & M International University,Laredo,TX,US,
letourneau_university,LeTourneau University,Longview,TX,US,
lubbock_christian_university,Lubbock Christian University,LUBBOCK,TX,US,
university_of_mary_hardin_baylor,University of Mary Hardin-Baylor,BELTON,TX,US,
